GEO_ID,LABEL,total,hascomputer,dialup,broadband,nointernet,nocomputer,totalpopover16,laborforceparticipationrate,unemploymentrate,popabove20underpovertylevel,hascomputerPerc,dialupPerc,broadbandPerc,nointernetPerc,nocomputerPerc
0500000US36061,"New York County, New York",758133,683361,1629,627026,54706,74772,1419185,67.1,5.7,161066,90.13735057,0.21486995,82.70659634,7.215884284,9.86264943
0500000US36063,"Niagara County, New York",88211,74207,980,66260,6967,14004,174356,61.1,5.3,15956,84.12442893,1.110972554,75.11534843,7.898107946,15.87557107
0500000US36065,"Oneida County, New York",90014,77432,514,69810,7108,12582,187123,58.1,5.5,19056,86.02217433,0.571022285,77.55460262,7.896549426,13.97782567
0500000US36067,"Onondaga County, New York",185624,162450,556,144839,17055,23174,376244,62.6,6,36349,87.51562298,0.299530233,78.02816446,9.187928285,12.48437702
0500000US36069,"Ontario County, New York",44286,39633,252,36465,2916,4653,89648,63.3,4.1,5889,89.49329359,0.569028587,82.33979136,6.584473649,10.50670641
0500000US36071,"Orange County, New York",126776,112667,319,96393,15955,14109,292565,64.1,4.9,21015,88.87092194,0.251624913,76.0341074,12.58518963,11.12907806
0500000US36073,"Orleans County, New York",16333,13940,127,12561,1252,2393,34052,56.3,5.2,3258,85.34868059,0.777566889,76.90565114,7.66546256,14.65131941
0500000US36075,"Oswego County, New York",46032,41109,221,37342,3546,4923,96871,59.9,7.9,11453,89.3052659,0.480100799,81.12182829,7.703336809,10.6947341
0500000US36077,"Otsego County, New York",23556,20413,297,18026,2090,3143,51668,58.3,6.4,5398,86.65732722,1.260825267,76.52402785,8.872474104,13.34267278
0500000US36079,"Putnam County, New York",34847,32874,47,31598,1229,1973,81721,66,5.3,3400,94.33810658,0.134875312,90.67638534,3.526845926,5.66189342
0500000US36081,"Queens County, New York",779234,691959,2010,632401,57548,87275,1881732,64.1,6.2,163109,88.79989836,0.257945624,81.15675137,7.385201364,11.20010164
0500000US36083,"Rensselaer County, New York",64563,58188,244,53522,4422,6375,131319,65.1,5.1,10626,90.12592352,0.377925437,82.89887397,6.849124111,9.874076483
0500000US36085,"Richmond County, New York",166152,146693,590,133428,12675,19459,382147,58.2,4.9,32189,88.28843469,0.355096538,80.30478116,7.628556984,11.71156531
0500000US36087,"Rockland County, New York",100005,87509,292,79817,7400,12496,243191,64.6,5.5,18805,87.50462477,0.291985401,79.81300935,7.399630018,12.49537523
0500000US36089,"St Lawrence County, New York",41669,35654,272,32237,3145,6015,89768,53.5,7.4,9945,85.56480837,0.652763445,77.36446759,7.547577336,14.43519163
0500000US36091,"Saratoga County, New York",93876,86995,282,81939,4774,6881,186630,67,3.8,8134,92.67011803,0.300396267,87.28428991,5.085431846,7.329881972
0500000US36093,"Schenectady County, New York",53295,47563,134,43638,3791,5732,125412,62.9,6.6,9833,89.24476968,0.251430716,81.88010132,7.11323764,10.75523032
0500000US36095,"Schoharie County, New York",12559,10611,156,9055,1400,1948,26508,58.1,5.8,2304,84.48921092,1.242137113,72.09968947,11.14738435,15.51078908
0500000US36097,"Schuyler County, New York",7304,6294,68,5490,736,1010,14948,59.5,5.5,1487,86.17196057,0.930996714,75.16429354,10.07667032,13.82803943
0500000US36099,"Seneca County, New York",13522,11631,92,10375,1164,1891,28558,56.5,3.5,2390,86.01538234,0.680372726,76.72681556,8.608194054,13.98461766
0500000US36101,"Steuben County, New York",40183,33846,409,29420,4017,6337,78331,58.8,6.5,7642,84.22964935,1.017843367,73.21504119,9.996764801,15.77035065
0500000US36103,"Suffolk County, New York",487981,447947,1241,420726,25980,40034,1206115,64.9,4.7,58411,91.79599206,0.25431318,86.2177011,5.323977778,8.204007943
0500000US36105,"Sullivan County, New York",27890,23495,135,21607,1753,4395,61202,58.2,7.7,5619,84.24166368,0.48404446,77.47221226,6.285406956,15.75833632
0500000US36107,"Tioga County, New York",20045,17454,205,15892,1357,2591,39894,61.7,6.3,2793,87.07408331,1.022698927,79.28161636,6.769768022,12.92591669
0500000US36109,"Tompkins County, New York",39326,36454,199,32772,3483,2872,89418,58.9,4.6,14362,92.6969435,0.506026547,83.33418095,8.856736002,7.303056502
0500000US36111,"Ulster County, New York",69539,62356,326,57813,4217,7183,150935,61.3,6.2,14765,89.67054459,0.46880168,83.13751995,6.064222954,10.32945541
0500000US36113,"Warren County, New York",27553,24309,179,22342,1788,3244,54214,61.7,4.4,4030,88.22632744,0.649657025,81.08735891,6.489311509,11.77367256
0500000US36115,"Washington County, New York",24009,20688,230,18204,2254,3321,51390,58.9,5.7,4220,86.16768712,0.957974093,75.82156691,9.388146112,13.83231288
0500000US36117,"Wayne County, New York",36504,31336,297,27655,3384,5168,73471,63.4,5.9,5537,85.84264738,0.813609467,75.75882095,9.270216963,14.15735262
0500000US36119,"Westchester County, New York",347332,316547,761,292431,23355,30785,778474,65.5,5.8,47857,91.13672221,0.21909873,84.19350938,6.724114104,8.863277786
0500000US36121,"Wyoming County, New York",15815,13530,174,11902,1454,2285,33373,59.1,5.9,2261,85.55169143,1.100221309,75.25766677,9.193803351,14.44830857
0500000US36123,"Yates County, New York",9029,7217,56,6400,761,1812,20044,58.6,4.7,1423,79.93133237,0.620223724,70.88271126,8.428397386,20.06866763
0500000US37001,"Alamance County, North Carolina",64059,55693,239,48093,7361,8366,128498,62.4,5.7,13753,86.94016454,0.373093554,75.07610172,11.49096926,13.05983546
0500000US37003,"Alexander County, North Carolina",13722,10790,43,9466,1281,2932,30473,57.2,6.7,2706,78.63285235,0.313365399,68.9841131,9.335373852,21.36714765
0500000US37005,"Alleghany County, North Carolina",4746,3689,6,3330,353,1057,9319,51.9,5.9,1445,77.72861357,0.12642225,70.16434893,7.437842394,22.27138643
0500000US37007,"Anson County, North Carolina",9516,7482,62,6537,883,2034,20986,54.8,9.9,2330,78.62547289,0.651534258,68.69482976,9.279108869,21.37452711
0500000US37009,"Ashe County, North Carolina",11805,9238,93,8076,1069,2567,22515,58.1,4.6,2643,78.2549767,0.787801779,68.41168996,9.055484964,21.7450233
0500000US37011,"Avery County, North Carolina",6587,5208,29,4331,848,1379,15221,46.2,4.3,1204,79.06482465,0.44026112,65.75072112,12.87384242,20.93517535
0500000US37013,"Beaufort County, North Carolina",19325,15260,116,12520,2624,4065,38636,53.6,8.9,5173,78.96507115,0.600258732,64.78654592,13.57826649,21.03492885
0500000US37015,"Bertie County, North Carolina",7976,5709,67,4380,1262,2267,16533,51.3,11.7,2257,71.5772317,0.84002006,54.91474423,15.8224674,28.4227683
0500000US37017,"Bladen County, North Carolina",13968,10854,90,8909,1855,3114,27443,50.2,7.1,4653,77.70618557,0.644329897,63.78150057,13.2803551,22.29381443
0500000US37019,"Brunswick County, North Carolina",54226,49290,343,43681,5266,4936,108647,50,6.3,9088,90.89735551,0.632537897,80.55360897,9.711208645,9.102644488
0500000US37021,"Buncombe County, North Carolina",107093,93742,316,85734,7692,13351,211459,61.6,4,18404,87.53326548,0.29507064,80.05565256,7.182542276,12.46673452
0500000US37023,"Burke County, North Carolina",34672,27322,262,23453,3607,7350,74592,56.4,8.9,9120,78.80133826,0.755652976,67.64247808,10.4032072,21.19866174
0500000US37025,"Cabarrus County, North Carolina",72299,66893,352,63069,3472,5406,155253,68.3,6,11162,92.52271816,0.486867038,87.2335717,4.802279423,7.477281843
0500000US37027,"Caldwell County, North Carolina",32594,26685,259,24095,2331,5909,66952,58,6.6,7548,81.87089648,0.794624778,73.92464871,7.151622998,18.12910352
0500000US37029,"Camden County, North Carolina",3836,3415,28,3153,234,421,8185,62,9.3,597,89.02502607,0.729927007,82.19499479,6.100104275,10.97497393
0500000US37031,"Carteret County, North Carolina",29690,26781,105,24242,2434,2909,58076,57.6,6.6,4774,90.20208825,0.353654429,81.65038734,8.19804648,9.797911755
0500000US37033,"Caswell County, North Carolina",9110,6906,86,5632,1188,2204,18881,54.3,6.8,2088,75.80680571,0.944017563,61.82217344,13.04061471,24.19319429
0500000US37035,"Catawba County, North Carolina",61099,52643,190,47872,4581,8456,125800,62.4,7,10975,86.16016629,0.31097072,78.35152785,7.49766772,13.83983371
0500000US37037,"Chatham County, North Carolina",28527,24971,198,21782,2991,3556,57251,58.1,5.1,4264,87.53461633,0.694079293,76.35573317,10.48480387,12.46538367
0500000US37039,"Cherokee County, North Carolina",11895,9745,91,8247,1407,2150,23432,47,6.4,2532,81.92517865,0.765027322,69.33165195,11.82849937,18.07482135
0500000US37041,"Chowan County, North Carolina",5984,4821,13,3933,875,1163,11660,51.9,11,1445,80.56483957,0.217245989,65.72526738,14.6223262,19.43516043
0500000US37043,"Clay County, North Carolina",5062,4397,29,3819,549,665,9044,49.7,2.3,894,86.86290004,0.572896089,75.44448834,10.84551561,13.13709996
0500000US37045,"Cleveland County, North Carolina",36882,28032,147,22920,4965,8850,78454,55.8,9.2,10336,76.00455507,0.398568407,62.14413535,13.46185131,23.99544493
0500000US37047,"Columbus County, North Carolina",22306,16590,162,13576,2852,5716,45503,46.7,7,6291,74.37460773,0.726261992,60.86254819,12.78579754,25.62539227
0500000US37049,"Craven County, North Carolina",40871,36624,161,32828,3635,4247,82691,61.3,8,7453,89.60876905,0.393922341,80.32101001,8.893836706,10.39123095
0500000US37051,"Cumberland County, North Carolina",124418,111378,375,100427,10576,13040,258085,64.6,9,30490,89.5192014,0.301403334,80.71742031,8.500377759,10.4807986
0500000US37053,"Currituck County, North Carolina",10148,9223,85,8122,1016,925,20662,62.6,4.8,1624,90.88490343,0.837603469,80.03547497,10.01182499,9.115096571
0500000US37055,"Dare County, North Carolina",15441,14538,59,13440,1039,903,29589,64.7,5.2,1834,94.15193316,0.382099605,87.04099475,6.728838806,5.848066835
0500000US37057,"Davidson County, North Carolina",65471,55455,325,49126,6004,10016,132344,60.5,7.2,13626,84.70162362,0.496402988,75.03474821,9.170472423,15.29837638
0500000US37059,"Davie County, North Carolina",15999,13952,93,12845,1014,2047,34277,59.6,5.5,3021,87.20545034,0.58128633,80.28626789,6.337896119,12.79454966
0500000US37061,"Duplin County, North Carolina",21781,16900,89,13121,3690,4881,46257,58.3,9,7057,77.59056058,0.408613011,60.24057665,16.94137092,22.40943942
0500000US37063,"Durham County, North Carolina",123444,113335,296,104479,8560,10109,247146,67.7,5.2,26726,91.81086161,0.239784842,84.63675837,6.934318395,8.189138395
0500000US37065,"Edgecombe County, North Carolina",21371,15910,84,12963,2863,5461,42632,55.5,7.9,6618,74.44668008,0.39305601,60.65696505,13.39665902,25.55331992
0500000US37067,"Forsyth County, North Carolina",146685,129932,596,115799,13537,16753,294840,61.6,6.4,34022,88.57892763,0.406312847,78.94399564,9.22861915,11.42107237
0500000US37069,"Franklin County, North Carolina",24749,20902,145,18437,2320,3847,52103,60.6,5.5,4832,84.45593761,0.585882258,74.49593923,9.374116126,15.54406239
0500000US37071,"Gaston County, North Carolina",81494,69497,230,62521,6746,11997,173080,61.3,6.7,18453,85.27867082,0.282229367,76.71853143,8.27791003,14.72132918
0500000US37073,"Gates County, North Carolina",4477,3620,40,2964,616,857,9468,59.1,6.8,619,80.85771722,0.893455439,66.20504802,13.75921376,19.14228278
0500000US37075,"Graham County, North Carolina",3288,2031,55,1624,352,1257,7031,48.6,6.9,733,61.77007299,1.672749392,49.39172749,10.70559611,38.22992701
0500000US37077,"Granville County, North Carolina",21030,17949,96,15613,2240,3081,48158,58.1,6.1,4154,85.34950071,0.456490728,74.24155968,10.65145031,14.65049929
0500000US37079,"Greene County, North Carolina",7259,6027,81,5196,750,1232,17121,52.5,9.7,2608,83.02796528,1.115856179,71.58010745,10.33200165,16.97203472
0500000US37081,"Guilford County, North Carolina",202731,174779,627,146063,28089,27952,419915,63.4,6,44868,86.21227143,0.309276825,72.04768881,13.8553058,13.78772857
0500000US37083,"Halifax County, North Carolina",21116,15973,113,11837,4023,5143,41892,50.8,8.7,6768,75.64406138,0.535139231,56.05701837,19.05190377,24.35593862
0500000US37085,"Harnett County, North Carolina",45086,40224,206,34181,5837,4862,99012,60,7.9,11117,89.21616466,0.456904582,75.81289092,12.94636916,10.78383534
0500000US37087,"Haywood County, North Carolina",26336,21776,135,18054,3587,4560,50872,54.9,4.7,4371,82.68529769,0.512606318,68.55255164,13.62013973,17.31470231
0500000US37089,"Henderson County, North Carolina",48281,41971,169,38148,3654,6310,94241,56.6,2.9,6510,86.93067666,0.350034175,79.01244796,7.568194528,13.06932334
0500000US37091,"Hertford County, North Carolina",8899,6828,60,5277,1491,2071,20073,52.2,11,2560,76.72772222,0.67423306,59.29879762,16.75469154,23.27227778
0500000US37093,"Hoke County, North Carolina",17722,15308,76,13730,1502,2414,39788,59.2,9.1,5682,86.37851258,0.428845503,77.4743257,8.475341384,13.62148742
0500000US37095,"Hyde County, North Carolina",1769,1390,69,977,344,379,4332,51.1,10.4,557,78.57546637,3.900508762,55.22894291,19.4460147,21.42453363
0500000US37097,"Iredell County, North Carolina",65246,58078,363,51673,6042,7168,137060,64.8,6,10717,89.01388591,0.556355945,79.19719217,9.260337798,10.98611409
0500000US37099,"Jackson County, North Carolina",16642,13827,204,11054,2569,2815,35861,54.5,4.7,4896,83.08496575,1.225814205,66.42230501,15.43684653,16.91503425
0500000US37101,"Johnston County, North Carolina",67154,59875,420,50824,8631,7279,146789,64.7,5.5,12361,89.16073503,0.62542812,75.68275903,12.85254788,10.83926497
0500000US37103,"Jones County, North Carolina",4137,3095,70,2317,708,1042,8099,53.2,8.9,1380,74.81266618,1.692047377,56.00676819,17.11385062,25.18733382
0500000US37105,"Lee County, North Carolina",21744,18283,121,15795,2367,3461,46838,62.1,7.9,4864,84.08296542,0.55647535,72.64072848,10.88576159,15.91703458
0500000US37107,"Lenoir County, North Carolina",23121,18961,232,17053,1676,4160,45879,58.3,12.3,6650,82.00769863,1.003416807,73.7554604,7.248821418,17.99230137
0500000US37109,"Lincoln County, North Carolina",32022,27701,137,25104,2460,4321,66051,61.6,6.4,6214,86.50615202,0.427830866,78.39610268,7.682218475,13.49384798
0500000US37111,"McDowell County, North Carolina",17961,14618,115,12443,2060,3343,37058,53.6,5.8,4374,81.38745059,0.640276154,69.27787985,11.46929458,18.61254941
0500000US37113,"Macon County, North Carolina",15699,12892,162,11012,1718,2807,28732,50.9,4.5,2789,82.11988025,1.031912861,70.1445952,10.94337219,17.88011975
0500000US37115,"Madison County, North Carolina",8452,6846,42,5886,918,1606,17910,56.3,5.6,2127,80.99858022,0.496923805,69.64032182,10.8613346,19.00141978
0500000US37117,"Martin County, North Carolina",9471,7524,48,5851,1625,1947,18896,55.1,10.9,2164,79.44250871,0.506810263,61.77805934,17.15763911,20.55749129
0500000US37119,"Mecklenburg County, North Carolina",403546,376743,830,347208,28705,26803,827113,71.2,5.8,73169,93.35813018,0.205676676,86.03926194,7.113191557,6.641869824
0500000US37121,"Mitchell County, North Carolina",6361,4879,43,4224,612,1482,12634,51.8,4.3,1211,76.70177645,0.675994341,66.40465336,9.621128753,23.29822355
0500000US37123,"Montgomery County, North Carolina",10411,7874,105,6846,923,2537,21798,51,4.8,2690,75.63154356,1.00854865,65.75737201,8.865622899,24.36845644
0500000US37125,"Moore County, North Carolina",38965,33352,259,31165,1928,5613,77525,57.1,5.3,6099,85.59476453,0.664699089,79.98203516,4.948030284,14.40523547
0500000US37127,"Nash County, North Carolina",36720,30457,314,26776,3367,6263,75593,61.2,6.3,7385,82.94389978,0.855119826,72.91938998,9.169389978,17.05610022
0500000US37129,"New Hanover County, North Carolina",93636,85251,228,76972,8051,8385,186559,62.6,6.2,23576,91.04511085,0.243496091,82.20342603,8.598188731,8.954889145
0500000US37131,"Northampton County, North Carolina",8628,6167,10,4324,1833,2461,16884,46,7,2125,71.47658785,0.115901715,50.11590172,21.24478442,28.52341215
0500000US37133,"Onslow County, North Carolina",64065,59747,192,54316,5239,4318,150702,71.1,9.6,13042,93.25997034,0.299695622,84.78264263,8.177632092,6.740029657
0500000US37135,"Orange County, North Carolina",52529,49118,260,45570,3288,3411,118152,64.8,4.4,13361,93.50644406,0.494964686,86.7520798,6.25939957,6.493555941
0500000US37137,"Pamlico County, North Carolina",5352,4520,86,3679,755,832,11032,47.4,7.9,914,84.45440957,1.606875934,68.7406577,14.10687593,15.54559043
0500000US37139,"Pasquotank County, North Carolina",14780,12470,88,10792,1590,2310,31516,57.4,6.8,3230,84.37077131,0.595399188,73.01759134,10.75778078,15.62922869
0500000US37141,"Pender County, North Carolina",21766,19171,197,16306,2668,2595,47537,58.5,7.4,4906,88.07773592,0.905081319,74.91500505,12.25764955,11.92226408
0500000US37143,"Perquimans County, North Carolina",5919,4899,99,4091,709,1020,11206,51.5,6.7,1182,82.76735935,1.672579828,69.1164048,11.97837473,17.23264065
0500000US37145,"Person County, North Carolina",15744,13002,75,11531,1396,2742,32048,61.8,8.6,3025,82.58384146,0.476371951,73.24059959,8.866869919,17.41615854
0500000US37147,"Pitt County, North Carolina",69169,60675,213,53494,6968,8494,143129,64.2,9.2,25846,87.71993234,0.307941419,77.33811389,10.07387703,12.28006766
0500000US37149,"Polk County, North Carolina",9047,7813,122,6814,877,1234,17444,52.2,5.2,1017,86.36011938,1.348513319,75.3177849,9.693821156,13.63988062
0500000US37151,"Randolph County, North Carolina",56041,46499,358,39518,6623,9542,114098,60.9,5.4,11631,82.97318035,0.638818008,70.51622919,11.81813315,17.02681965
0500000US37153,"Richmond County, North Carolina",18546,14458,81,12738,1639,4088,35994,54.2,9.6,5411,77.95751105,0.43675186,68.68327402,8.837485172,22.04248895
0500000US37155,"Robeson County, North Carolina",45969,32950,78,24492,8380,13019,103637,50.4,8.1,18611,71.67874002,0.169679567,53.27938393,18.22967652,28.32125998
0500000US37157,"Rockingham County, North Carolina",37201,29401,189,25069,4143,7800,74778,56.3,6.1,8862,79.0328217,0.508050859,67.38797344,11.1367974,20.9671783
0500000US37159,"Rowan County, North Carolina",52301,44818,308,39526,4984,7483,112028,59.5,7.7,11327,85.69243418,0.588898874,75.5740808,9.529454504,14.30756582
0500000US37161,"Rutherford County, North Carolina",26345,20694,136,17371,3187,5651,54391,53.1,8.4,6760,78.55000949,0.516226988,65.93661036,12.09717214,21.44999051
0500000US37163,"Sampson County, North Carolina",23537,18596,123,13836,4637,4941,49625,58.6,8.5,7782,79.00752007,0.522581467,58.78404215,19.70089646,20.99247993
0500000US37165,"Scotland County, North Carolina",13113,9828,93,7528,2207,3285,27985,49.3,12.5,4668,74.94852437,0.709219858,57.40867841,16.8306261,25.05147563
0500000US37167,"Stanly County, North Carolina",23717,20371,147,18209,2015,3346,49380,61.2,6.2,4568,85.89197622,0.619808576,76.77615213,8.496015516,14.10802378
0500000US37169,"Stokes County, North Carolina",19302,15456,254,12834,2368,3846,38032,58.3,6.3,3434,80.07460367,1.315925811,66.49051912,12.26815874,19.92539633
0500000US37171,"Surry County, North Carolina",28985,22398,310,17917,4171,6587,58419,55,4.4,6234,77.2744523,1.069518717,61.81473176,14.39020183,22.7255477
0500000US37173,"Swain County, North Carolina",5443,3620,38,2732,850,1823,11431,53.5,6.9,1247,66.50744075,0.698144406,50.19290832,15.61638802,33.49255925
0500000US37175,"Transylvania County, North Carolina",14123,12590,32,11010,1548,1533,28680,50,5.8,2543,89.14536572,0.226580755,77.95794095,10.96084401,10.85463428
0500000US37177,"Tyrrell County, North Carolina",1631,1191,0,986,205,440,3623,45.5,5.3,354,73.02268547,0,60.45370938,12.56897609,26.97731453
0500000US37179,"Union County, North Carolina",75165,70127,237,66683,3207,5038,172164,67.5,5.3,10335,93.29741236,0.315306326,88.71549258,4.26661345,6.702587641
0500000US37181,"Vance County, North Carolina",16854,13386,83,10945,2358,3468,35120,58.4,9.3,5562,79.42328231,0.492464697,64.94007357,13.99074404,20.57671769
0500000US37183,"Wake County, North Carolina",390498,372805,871,348941,22993,17693,818738,70.5,4.3,57279,95.46911892,0.223048518,89.35794806,5.888122346,4.53088108
0500000US37185,"Warren County, North Carolina",7780,5721,53,4288,1380,2059,16800,47.8,9,1962,73.53470437,0.681233933,55.11568123,17.7377892,26.46529563
0500000US37187,"Washington County, North Carolina",5073,3633,23,2885,725,1440,10045,48.3,7.5,1318,71.61442933,0.453380643,56.86970235,14.29134634,28.38557067
0500000US37189,"Watauga County, North Carolina",20355,18141,82,16341,1718,2214,48016,56.3,7.4,10340,89.12306559,0.402849423,80.28002948,8.440186686,10.87693441
0500000US37191,"Wayne County, North Carolina",48153,40911,78,36147,4686,7242,97777,60.8,7.8,12975,84.9604386,0.161983677,75.06697402,9.731480905,15.0395614
0500000US37193,"Wilkes County, North Carolina",28355,23071,195,20023,2853,5284,55861,55.6,5.8,7299,81.36483865,0.687709399,70.61541174,10.06171751,18.63516135
0500000US37195,"Wilson County, North Carolina",32128,26397,124,23332,2941,5731,64342,59.4,8,8443,82.16197709,0.385956175,72.62201195,9.154008964,17.83802291
0500000US37197,"Yadkin County, North Carolina",15448,12332,79,10506,1747,3116,30668,54.3,5.3,3017,79.82910409,0.511393061,68.00880373,11.3089073,20.17089591
0500000US37199,"Yancey County, North Carolina",7402,5533,12,4704,817,1869,14800,52.5,7.8,1939,74.75006755,0.162118346,63.55039179,11.03755742,25.24993245
0500000US38001,"Adams County, North Dakota",1046,904,0,813,91,142,1941,63.6,1.3,121,86.42447419,0,77.72466539,8.699808795,13.57552581
0500000US38003,"Barnes County, North Dakota",5085,4373,33,3835,505,712,9010,66.5,2.6,673,85.99803343,0.648967552,75.41789577,9.931170108,14.00196657
0500000US38005,"Benson County, North Dakota",2285,1731,5,1283,443,554,4713,53.5,5.8,996,75.75492341,0.218818381,56.1487965,19.38730853,24.24507659
0500000US38007,"Billings County, North Dakota",385,295,2,262,31,90,739,70.2,3.7,40,76.62337662,0.519480519,68.05194805,8.051948052,23.37662338
0500000US38009,"Bottineau County, North Dakota",3065,2654,10,2397,247,411,5395,63.8,3.8,306,86.59053834,0.326264274,78.20554649,8.058727569,13.40946166
0500000US38011,"Bowman County, North Dakota",1398,1257,2,1098,157,141,2494,70.9,2.5,106,89.91416309,0.143061516,78.54077253,11.23032904,10.08583691
0500000US38013,"Burke County, North Dakota",877,742,3,598,141,135,1563,68.7,1.8,63,84.60661345,0.342075257,68.18700114,16.07753706,15.39338655
0500000US38015,"Burleigh County, North Dakota",39495,35630,161,32065,3404,3865,74299,71.1,1.9,4325,90.21395113,0.407646538,81.18749209,8.618812508,9.786048867
0500000US38017,"Cass County, North Dakota",74205,68074,202,61845,6027,6131,139024,75.5,2.9,11680,91.73775352,0.272218853,83.34344047,8.122094199,8.262246479
0500000US38019,"Cavalier County, North Dakota",1737,1470,3,1370,97,267,3085,63.1,1.3,181,84.62867012,0.172711572,78.87161773,5.584340818,15.37132988
0500000US38021,"Dickey County, North Dakota",2170,1961,11,1718,232,209,3976,67.4,2.7,152,90.36866359,0.506912442,79.17050691,10.69124424,9.631336406
0500000US38023,"Divide County, North Dakota",1119,908,0,627,281,211,2031,58.2,0.7,173,81.14387846,0,56.03217158,25.11170688,18.85612154
0500000US38025,"Dunn County, North Dakota",1648,1409,2,1273,134,239,3466,62.7,3.4,234,85.49757282,0.121359223,77.24514563,8.131067961,14.50242718
0500000US38027,"Eddy County, North Dakota",1052,855,9,735,111,197,1873,64.7,1.2,156,81.27376426,0.855513308,69.86692015,10.5513308,18.72623574
0500000US38029,"Emmons County, North Dakota",1556,1137,6,900,231,419,2763,55.4,1.4,179,73.07197943,0.385604113,57.84061697,14.84575835,26.92802057
0500000US38031,"Foster County, North Dakota",1440,1227,36,1074,117,213,2624,69.2,1.2,130,85.20833333,2.5,74.58333333,8.125,14.79166667
0500000US38033,"Golden Valley County, North Dakota",856,674,0,582,92,182,1526,67.9,1.6,62,78.73831776,0,67.99065421,10.74766355,21.26168224
0500000US38035,"Grand Forks County, North Dakota",30215,27228,75,23780,3373,2987,57244,72.1,3.8,7693,90.1141817,0.248221082,78.70263114,11.16332947,9.885818302
0500000US38037,"Grant County, North Dakota",1094,855,8,745,102,239,1959,59.2,2.4,143,78.1535649,0.731261426,68.09872029,9.323583181,21.8464351
0500000US38039,"Griggs County, North Dakota",1056,829,0,742,87,227,1870,64,1.3,83,78.50378788,0,70.26515152,8.238636364,21.49621212
0500000US38041,"Hettinger County, North Dakota",1079,863,0,773,90,216,2069,56.5,1.8,96,79.98146432,0,71.64040778,8.341056534,20.01853568
0500000US38043,"Kidder County, North Dakota",1055,857,3,694,160,198,2022,63.6,1.1,129,81.23222749,0.28436019,65.78199052,15.16587678,18.76777251
0500000US38045,"LaMoure County, North Dakota",1813,1471,15,1303,153,342,3319,62.2,0.5,159,81.13623828,0.82735797,71.86982901,8.439051296,18.86376172
0500000US38047,"Logan County, North Dakota",883,740,0,610,130,143,1607,62.4,0.9,40,83.80520951,0,69.08267271,14.72253681,16.19479049
0500000US38049,"McHenry County, North Dakota",2628,2232,28,2009,195,396,4678,64.2,1.6,229,84.93150685,1.065449011,76.44596651,7.420091324,15.06849315
0500000US38051,"McIntosh County, North Dakota",1317,1046,6,879,161,271,2231,62.7,0.3,76,79.4229309,0.455580866,66.74259681,12.22475323,20.5770691
0500000US38053,"McKenzie County, North Dakota",3899,3653,29,3189,435,246,9058,73.3,3.7,713,93.69068992,0.743780457,81.79020262,11.15670685,6.30931008
0500000US38055,"McLean County, North Dakota",4333,3807,16,3016,775,526,7747,59.9,1.4,353,87.86060466,0.369259174,69.60535426,17.88599123,12.13939534
0500000US38057,"Mercer County, North Dakota",3702,3235,5,2936,294,467,6849,64.8,0.9,340,87.38519719,0.135062129,79.3084819,7.94165316,12.61480281
0500000US38059,"Morton County, North Dakota",13536,12038,88,10636,1314,1498,24424,73,3.1,1175,88.93321513,0.650118203,78.57565012,9.707446809,11.06678487
0500000US38061,"Mountrail County, North Dakota",3235,2749,12,2174,563,486,7729,63.9,4.1,522,84.97681607,0.370942813,67.20247295,17.40340031,15.02318393
0500000US38063,"Nelson County, North Dakota",1479,1203,5,990,208,276,2445,61.1,0.3,143,81.33874239,0.338066261,66.93711968,14.06355646,18.66125761
0500000US38065,"Oliver County, North Dakota",750,643,0,551,92,107,1434,59.6,4.4,84,85.73333333,0,73.46666667,12.26666667,14.26666667
0500000US38067,"Pembina County, North Dakota",3180,2546,17,2207,322,634,5709,63,2.8,243,80.06289308,0.534591195,69.40251572,10.12578616,19.93710692
0500000US38069,"Pierce County, North Dakota",1937,1562,0,1452,110,375,3409,60.8,1,331,80.6401652,0,74.96128033,5.678884874,19.3598348
0500000US38071,"Ramsey County, North Dakota",5003,4101,30,3543,528,902,9247,67.9,0.8,674,81.97081751,0.599640216,70.81750949,10.5536678,18.02918249
0500000US38073,"Ransom County, North Dakota",2367,1980,15,1761,204,387,4374,64.5,1.3,134,83.65019011,0.633713561,74.39797212,8.618504436,16.34980989
0500000US38075,"Renville County, North Dakota",1022,906,3,777,126,116,1952,64.1,1.9,63,88.64970646,0.293542074,76.02739726,12.32876712,11.35029354
0500000US38077,"Richland County, North Dakota",6760,5946,51,5269,626,814,13226,67.4,3,787,87.95857988,0.75443787,77.94378698,9.26035503,12.04142012
0500000US38079,"Rolette County, North Dakota",4638,3610,18,2963,629,1028,10130,55.9,7.9,1862,77.83527382,0.388098318,63.88529539,13.56188012,22.16472618
0500000US38081,"Sargent County, North Dakota",1834,1608,19,1417,172,226,3201,68.1,1.3,76,87.67720829,1.035986914,77.26281352,9.378407852,12.32279171
0500000US38083,"Sheridan County, North Dakota",689,534,8,431,95,155,1207,50.8,2.6,112,77.50362845,1.161103048,62.55442671,13.78809869,22.49637155
0500000US38085,"Sioux County, North Dakota",1110,750,23,590,137,360,2967,53.9,16,721,67.56756757,2.072072072,53.15315315,12.34234234,32.43243243
0500000US38087,"Slope County, North Dakota",329,257,6,239,12,72,572,59.4,1.2,30,78.11550152,1.823708207,72.6443769,3.647416413,21.88449848
