GEO_ID,NAME,totalHHs,hascomputer,dialup,broadband,nointernet,nocomputer,totalpopover16,laborforceparticipationrate,unemploymentrate,popabove20underpovertylevel,hascomputerPerc,dialupPerc,broadbandPerc,nointernetPerc,nocomputerPerc
1400000US26069000600,"Census Tract 6, Iosco County, Michigan",1188,987,5,824,158,201,2321,54.1,10,52.4,83.08080808,0.420875421,69.36026936,13.2996633,16.91919192
1400000US26069000700,"Census Tract 7, Iosco County, Michigan",1175,946,10,812,124,229,2271,49.1,10.2,58,80.5106383,0.85106383,69.10638298,10.55319149,19.4893617
1400000US26069000800,"Census Tract 8, Iosco County, Michigan",857,664,15,603,46,193,1537,35.2,6.3,29.4,77.47957993,1.750291715,70.36172695,5.36756126,22.52042007
1400000US26069000900,"Census Tract 9, Iosco County, Michigan",932,716,24,631,61,216,1591,42.4,9.3,57.5,76.82403433,2.575107296,67.70386266,6.545064378,23.17596567
1400000US26071000100,"Census Tract 1, Iron County, Michigan",1073,892,19,695,178,181,2021,49,7.4,70.7,83.13140727,1.770736253,64.77166822,16.5890028,16.86859273
1400000US26071000200,"Census Tract 2, Iron County, Michigan",741,606,15,476,115,135,1260,48.4,4.6,39.7,81.78137652,2.024291498,64.23751687,15.51956815,18.21862348
1400000US26071000300,"Census Tract 3, Iron County, Michigan",1316,1058,16,772,270,258,2338,50.3,8.3,47,80.39513678,1.215805471,58.66261398,20.51671733,19.60486322
1400000US26071000400,"Census Tract 4, Iron County, Michigan",1116,854,2,672,180,262,1912,53.2,4.5,48.8,76.52329749,0.17921147,60.21505376,16.12903226,23.47670251
1400000US26071000500,"Census Tract 5, Iron County, Michigan",1081,820,16,633,171,261,2096,42.9,4.3,28.9,75.85568918,1.480111008,58.55689177,15.8186864,24.14431082
1400000US26073000100,"Census Tract 1, Isabella County, Michigan",1355,1142,11,953,178,213,2787,55.1,7.9,47.5,84.2804428,0.811808118,70.33210332,13.13653137,15.7195572
1400000US26073000200,"Census Tract 2, Isabella County, Michigan",1890,1683,28,1422,233,207,3947,54.3,5.9,32,89.04761905,1.481481481,75.23809524,12.32804233,10.95238095
1400000US26073000300,"Census Tract 3, Isabella County, Michigan",1789,1527,28,1217,282,262,4020,61.9,6.6,48,85.3549469,1.565120179,68.02683063,15.76299609,14.6450531
1400000US26073000400,"Census Tract 4, Isabella County, Michigan",1429,1368,0,1075,293,61,5001,57.6,5.8,63.2,95.73128062,0,75.22743177,20.50384885,4.268719384
1400000US26073000500,"Census Tract 5, Isabella County, Michigan",919,909,0,641,268,10,4086,62.5,18,60,98.91186072,0,69.74972797,29.16213275,1.088139282
1400000US26073000600,"Census Tract 6, Isabella County, Michigan",1986,1844,0,1576,268,142,3682,65.1,3.8,63.5,92.84994965,0,79.35548842,13.49446123,7.150050352
1400000US26073000700,"Census Tract 7, Isabella County, Michigan",2101,1994,0,956,1038,107,8101,55.2,10.9,60.6,94.90718705,0,45.50214184,49.40504522,5.092812946
1400000US26073000800,"Census Tract 8, Isabella County, Michigan",1030,1021,0,588,433,9,2785,71.3,5.1,65,99.12621359,0,57.08737864,42.03883495,0.873786408
1400000US26073000900,"Census Tract 9, Isabella County, Michigan",1627,1426,3,1224,199,201,3197,65.5,9.3,63.5,87.64597419,0.184388445,75.23048556,12.23110018,12.35402581
1400000US26073940100,"Census Tract 9401, Isabella County, Michigan",1638,1421,5,1185,231,217,3442,66.6,5.3,53.7,86.75213675,0.305250305,72.34432234,14.1025641,13.24786325
1400000US26073940200,"Census Tract 9402, Isabella County, Michigan",2125,1851,13,1576,262,274,4630,56,7.1,41.7,87.10588235,0.611764706,74.16470588,12.32941176,12.89411765
1400000US26073940300,"Census Tract 9403, Isabella County, Michigan",2337,2096,11,1864,221,241,4702,63.6,5.6,55.4,89.68763372,0.470688917,79.76037655,9.45656825,10.31236628
1400000US26073940400,"Census Tract 9404, Isabella County, Michigan",1519,1311,0,1185,126,208,2960,66.2,9.7,69.6,86.30678078,0,78.0118499,8.294930876,13.69321922
1400000US26073940500,"Census Tract 9405, Isabella County, Michigan",1160,1052,0,974,78,108,2338,69,4.8,64.2,90.68965517,0,83.96551724,6.724137931,9.310344828
1400000US26073940600,"Census Tract 9406, Isabella County, Michigan",1984,1841,13,1652,176,143,4278,67,4.7,54.1,92.79233871,0.655241935,83.26612903,8.870967742,7.20766129
1400000US26075000100,"Census Tract 1, Jackson County, Michigan",1122,940,0,836,104,182,2125,66.3,7.7,51,83.77896613,0,74.50980392,9.26916221,16.22103387
1400000US26075000200,"Census Tract 2, Jackson County, Michigan",1106,941,0,610,331,165,2215,49.6,18.5,50.5,85.08137432,0,55.15370705,29.92766727,14.91862568
1400000US26075000400,"Census Tract 4, Jackson County, Michigan",1487,1353,0,1112,241,134,3062,62.3,5.7,36.1,90.98856759,0,74.78143914,16.20712845,9.011432414
1400000US26075000500,"Census Tract 5, Jackson County, Michigan",723,641,0,560,81,82,1334,62.8,6.6,53,88.65836791,0,77.45504841,11.2033195,11.34163209
1400000US26075000600,"Census Tract 6, Jackson County, Michigan",476,320,0,269,51,156,842,26.6,17.4,23.3,67.22689076,0,56.51260504,10.71428571,32.77310924
1400000US26075000800,"Census Tract 8, Jackson County, Michigan",2017,1814,38,1610,166,203,3561,69.8,1.9,19.5,89.93554784,1.883986118,79.8215171,8.230044621,10.06445216
1400000US26075000900,"Census Tract 9, Jackson County, Michigan",1400,1275,0,1156,119,125,2525,68.9,12.8,42.1,91.07142857,0,82.57142857,8.5,8.928571429
1400000US26075001000,"Census Tract 10, Jackson County, Michigan",911,738,0,638,100,173,1746,56.4,13.7,47.8,81.00987925,0,70.03293085,10.97694841,18.99012075
1400000US26075001100,"Census Tract 11, Jackson County, Michigan",760,557,3,504,50,203,1420,57,20.6,49.3,73.28947368,0.394736842,66.31578947,6.578947368,26.71052632
1400000US26075001200,"Census Tract 12, Jackson County, Michigan",857,715,0,588,127,142,1732,59.1,10,39.2,83.43057176,0,68.61143524,14.81913652,16.56942824
1400000US26075001300,"Census Tract 13, Jackson County, Michigan",954,745,0,595,150,209,1889,53.4,5.8,48.9,78.09224319,0,62.36897275,15.72327044,21.90775681
1400000US26075005000,"Census Tract 50, Jackson County, Michigan",896,806,5,735,66,90,1734,57.1,9.4,62.8,89.95535714,0.558035714,82.03125,7.366071429,10.04464286
1400000US26075005100,"Census Tract 51, Jackson County, Michigan",1759,1487,7,1368,112,272,3436,58.4,4.4,29.4,84.53666856,0.397953383,77.77146106,6.367254122,15.46333144
1400000US26075005200,"Census Tract 52, Jackson County, Michigan",2497,2348,17,2126,205,149,5412,61.3,3.7,28.2,94.03283941,0.68081698,85.1421706,8.209851822,5.967160593
1400000US26075005301,"Census Tract 53.01, Jackson County, Michigan",2137,1877,11,1723,143,260,3816,59.5,3.5,50.3,87.83341132,0.51474029,80.62704726,6.691623772,12.16658868
1400000US26075005302,"Census Tract 53.02, Jackson County, Michigan",1651,1511,0,1336,175,140,3186,57.8,1.6,45,91.52029073,0,80.92065415,10.59963658,8.479709267
1400000US26075005400,"Census Tract 54, Jackson County, Michigan",2063,1854,11,1818,25,209,5361,59,2.9,67.8,89.86912264,0.533204072,88.12409113,1.211827436,10.13087736
1400000US26075005500,"Census Tract 55, Jackson County, Michigan",2528,2063,0,1583,480,465,3954,57.7,7.2,41,81.60601266,0,62.61867089,18.98734177,18.39398734
1400000US26075005600,"Census Tract 56, Jackson County, Michigan",3050,2783,0,2375,408,267,5679,56.7,5.6,50.3,91.24590164,0,77.86885246,13.37704918,8.754098361
1400000US26075005700,"Census Tract 57, Jackson County, Michigan",1228,1086,0,982,104,142,2438,61.9,8.7,24.6,88.43648208,0,79.96742671,8.469055375,11.56351792
1400000US26075005900,"Census Tract 59, Jackson County, Michigan",1054,836,0,639,197,218,3753,23.9,12.5,31.3,79.31688805,0,60.62618596,18.69070209,20.68311195
1400000US26075006000,"Census Tract 60, Jackson County, Michigan",2907,2453,0,2234,219,454,5579,64.4,7.6,40,84.38252494,0,76.84898521,7.533539732,15.61747506
1400000US26075006100,"Census Tract 61, Jackson County, Michigan",2829,2440,0,2178,262,389,5360,61.5,10.8,47.8,86.24955815,0,76.9883351,9.261223047,13.75044185
1400000US26075006200,"Census Tract 62, Jackson County, Michigan",2913,2526,0,2363,163,387,5579,60.3,6.6,72.5,86.71472709,0,81.11912118,5.595605905,13.28527291
1400000US26075006301,"Census Tract 63.01, Jackson County, Michigan",1269,1152,27,1041,84,117,2528,61.1,4.9,31.1,90.78014184,2.127659574,82.03309693,6.619385343,9.219858156
1400000US26075006303,"Census Tract 63.03, Jackson County, Michigan",1829,1643,10,1503,130,186,3673,57.7,5.8,26.4,89.83050847,0.546746856,82.17605249,7.107709131,10.16949153
1400000US26075006304,"Census Tract 63.04, Jackson County, Michigan",1200,1098,6,996,96,102,2396,56.9,5.6,42.9,91.5,0.5,83,8,8.5
1400000US26075006401,"Census Tract 64.01, Jackson County, Michigan",1105,997,4,897,96,108,2398,62,8.3,20,90.22624434,0.36199095,81.17647059,8.687782805,9.773755656
1400000US26075006402,"Census Tract 64.02, Jackson County, Michigan",2700,2389,64,2160,165,311,5582,60.6,5.5,37,88.48148148,2.37037037,80,6.111111111,11.51851852
1400000US26075006500,"Census Tract 65, Jackson County, Michigan",2520,2179,10,1971,198,341,5476,59.6,9.9,62,86.46825397,0.396825397,78.21428571,7.857142857,13.53174603
1400000US26075006600,"Census Tract 66, Jackson County, Michigan",1952,1650,11,1344,295,302,3924,58.8,7.6,37,84.52868852,0.56352459,68.85245902,15.11270492,15.47131148
1400000US26075006701,"Census Tract 67.01, Jackson County, Michigan",1906,1696,16,1511,169,210,4011,63.2,8,54.5,88.98216159,0.839454355,79.27597062,8.866736621,11.01783841
1400000US26075006702,"Census Tract 67.02, Jackson County, Michigan",1877,1725,0,1592,133,152,4001,59.3,4.3,61.6,91.90197123,0,84.81619606,7.085775173,8.098028769
1400000US26075006801,"Census Tract 68.01, Jackson County, Michigan",1308,1109,27,924,158,199,2618,58.4,6.1,14.9,84.78593272,2.064220183,70.64220183,12.0795107,15.21406728
1400000US26075006803,"Census Tract 68.03, Jackson County, Michigan",1219,1102,11,967,124,117,2479,52.5,7,80.1,90.40196883,0.902378999,79.32731747,10.17227235,9.598031173
1400000US26075006804,"Census Tract 68.04, Jackson County, Michigan",2176,2088,51,1912,125,88,4619,67.9,3.1,42,95.95588235,2.34375,87.86764706,5.744485294,4.044117647
1400000US26075006900,"Census Tract 69, Jackson County, Michigan",1310,1034,0,820,214,276,2255,55.7,8.4,36.1,78.93129771,0,62.59541985,16.33587786,21.06870229
1400000US26077000100,"Census Tract 1, Kalamazoo County, Michigan",892,755,0,687,68,137,1742,67.7,13.7,65.7,84.64125561,0,77.01793722,7.623318386,15.35874439
1400000US26077000201,"Census Tract 2.01, Kalamazoo County, Michigan",862,732,0,658,74,130,2125,60,10.9,53.1,84.9187935,0,76.33410673,8.584686775,15.0812065
1400000US26077000202,"Census Tract 2.02, Kalamazoo County, Michigan",342,265,4,246,15,77,733,55.4,19.5,64.8,77.48538012,1.169590643,71.92982456,4.385964912,22.51461988
1400000US26077000300,"Census Tract 3, Kalamazoo County, Michigan",1491,1099,0,961,138,392,2848,47.9,16.8,33.9,73.70892019,0,64.45338699,9.255533199,26.29107981
1400000US26077000500,"Census Tract 5, Kalamazoo County, Michigan",1579,1483,0,1379,104,96,3459,65.2,11.3,49,93.92020266,0,87.33375554,6.586447118,6.07979734
1400000US26077000600,"Census Tract 6, Kalamazoo County, Michigan",2135,1891,0,1695,196,244,4753,79,4.6,66,88.57142857,0,79.3911007,9.180327869,11.42857143
1400000US26077000900,"Census Tract 9, Kalamazoo County, Michigan",361,296,0,223,73,65,665,56.5,16.5,49.4,81.99445983,0,61.77285319,20.22160665,18.00554017
1400000US26077001000,"Census Tract 10, Kalamazoo County, Michigan",2101,1794,0,1748,46,307,4280,61.6,14.8,55.7,85.38791052,0,83.19847692,2.189433603,14.61208948
1400000US26077001100,"Census Tract 11, Kalamazoo County, Michigan",765,680,0,633,47,85,1448,69.6,3,64.8,88.88888889,0,82.74509804,6.14379085,11.11111111
1400000US26077001200,"Census Tract 12, Kalamazoo County, Michigan",1223,1152,0,1127,25,71,2172,68.1,2.5,78.5,94.19460343,0,92.15044971,2.04415372,5.805396566
1400000US26077001300,"Census Tract 13, Kalamazoo County, Michigan",809,746,0,677,69,63,1532,67.8,8.4,52.3,92.21260816,0,83.68355995,8.529048208,7.787391842
1400000US26077001501,"Census Tract 15.01, Kalamazoo County, Michigan",1671,1457,0,1394,63,214,3466,63.2,9.6,52.7,87.19329743,0,83.42309994,3.770197487,12.80670257
1400000US26077001502,"Census Tract 15.02, Kalamazoo County, Michigan",2130,1894,17,1718,159,236,3788,67.8,4,72.3,88.92018779,0.798122066,80.657277,7.464788732,11.07981221
1400000US26077001503,"Census Tract 15.03, Kalamazoo County, Michigan",1976,1885,0,1810,75,91,4016,72.1,1.9,74.3,95.39473684,0,91.59919028,3.795546559,4.605263158
1400000US26077001504,"Census Tract 15.04, Kalamazoo County, Michigan",272,255,0,150,105,17,5019,57.1,10.3,48.7,93.75,0,55.14705882,38.60294118,6.25
1400000US26077001506,"Census Tract 15.06, Kalamazoo County, Michigan",3439,3241,15,2685,541,198,7390,72.5,9.3,75.7,94.24251236,0.436173306,78.07502181,15.73131724,5.757487642
1400000US26077001507,"Census Tract 15.07, Kalamazoo County, Michigan",2315,2167,0,1837,330,148,6070,68.1,9.8,64.9,93.60691145,0,79.35205184,14.25485961,6.393088553
1400000US26077001601,"Census Tract 16.01, Kalamazoo County, Michigan",1194,1124,0,1085,39,70,2242,65.6,10.5,64.4,94.13735343,0,90.87102178,3.266331658,5.862646566
1400000US26077001603,"Census Tract 16.03, Kalamazoo County, Michigan",727,673,0,622,51,54,1348,80.2,4.3,54.5,92.57221458,0,85.55708391,7.015130674,7.42778542
1400000US26077001604,"Census Tract 16.04, Kalamazoo County, Michigan",893,841,0,822,19,52,1551,63.6,4.7,78.9,94.17693169,0,92.04927212,2.127659574,5.823068309
1400000US26077001701,"Census Tract 17.01, Kalamazoo County, Michigan",1662,1554,9,1362,183,108,2901,73,6.6,64,93.50180505,0.541516245,81.94945848,11.01083032,6.498194946
1400000US26077001702,"Census Tract 17.02, Kalamazoo County, Michigan",1663,1521,15,1409,97,142,3127,74,5.7,62.2,91.46121467,0.901984366,84.72639808,5.832832231,8.538785328
1400000US26077001801,"Census Tract 18.01, Kalamazoo County, Michigan",1441,1238,8,1162,68,203,3234,54.1,7.5,39.4,85.91256072,0.555170021,80.63844552,4.718945177,14.08743928
1400000US26077001802,"Census Tract 18.02, Kalamazoo County, Michigan",2049,1960,0,1760,200,89,3749,77.5,10.4,55.4,95.65641776,0,85.89555881,9.760858956,4.343582235
1400000US26077001803,"Census Tract 18.03, Kalamazoo County, Michigan",764,664,0,600,64,100,1814,58.9,11.8,53.7,86.91099476,0,78.53403141,8.376963351,13.08900524
1400000US26077001905,"Census Tract 19.05, Kalamazoo County, Michigan",2536,2079,15,1818,246,457,4894,65.5,4.2,44.8,81.97949527,0.59148265,71.68769716,9.700315457,18.02050473
1400000US26077001906,"Census Tract 19.06, Kalamazoo County, Michigan",2352,2156,0,2014,142,196,3839,74.4,5.3,52.2,91.66666667,0,85.6292517,6.037414966,8.333333333
1400000US26077001907,"Census Tract 19.07, Kalamazoo County, Michigan",1782,1453,14,1412,27,329,3328,59.9,5.5,39.2,81.5375982,0.785634119,79.23681257,1.515151515,18.4624018
1400000US26077002002,"Census Tract 20.02, Kalamazoo County, Michigan",1700,1603,9,1522,72,97,3228,72.5,2.8,66.7,94.29411765,0.529411765,89.52941176,4.235294118,5.705882353
1400000US26077002003,"Census Tract 20.03, Kalamazoo County, Michigan",2307,2172,0,2115,57,135,4791,72.9,6.4,67.3,94.14824447,0,91.67750325,2.470741222,5.851755527
1400000US26077002004,"Census Tract 20.04, Kalamazoo County, Michigan",1599,1543,19,1445,79,56,3148,63.2,2.3,49.1,96.49781113,1.188242652,90.36898061,4.940587867,3.502188868
1400000US26077002005,"Census Tract 20.05, Kalamazoo County, Michigan",1592,1443,0,1355,88,149,3047,69,4.3,52.5,90.64070352,0,85.11306533,5.527638191,9.359296482
1400000US26077002101,"Census Tract 21.01, Kalamazoo County, Michigan",2915,2745,0,2647,98,170,6291,68,5.5,75.4,94.16809605,0,90.80617496,3.361921098,5.831903945
1400000US26077002102,"Census Tract 21.02, Kalamazoo County, Michigan",1126,1037,0,1015,22,89,2277,67.6,6.5,89.3,92.09591474,0,90.14209591,1.953818828,7.904085258
1400000US26077002201,"Census Tract 22.01, Kalamazoo County, Michigan",871,747,0,639,108,124,1879,60.2,8,47.4,85.76349024,0,73.36394948,12.39954076,14.23650976
1400000US26077002202,"Census Tract 22.02, Kalamazoo County, Michigan",3616,3391,0,3209,182,225,6772,71.3,5.3,65.7,93.77765487,0,88.74446903,5.033185841,6.222345133
1400000US26077002601,"Census Tract 26.01, Kalamazoo County, Michigan",2063,1902,36,1766,100,161,4025,63.1,3.3,62.3,92.19583131,1.745031508,85.60349006,4.847309743,7.804168686
1400000US26077002700,"Census Tract 27, Kalamazoo County, Michigan",3072,2845,15,2716,114,227,6497,65.6,0.8,93.1,92.61067708,0.48828125,88.41145833,3.7109375,7.389322917
1400000US26077002801,"Census Tract 28.01, Kalamazoo County, Michigan",1683,1489,0,1287,202,194,3458,62.6,6.6,39.7,88.47296494,0,76.47058824,12.00237671,11.52703506
1400000US26077002802,"Census Tract 28.02, Kalamazoo County, Michigan",2360,2213,13,2060,140,147,4711,60,2.9,48.5,93.77118644,0.550847458,87.28813559,5.93220339,6.228813559
1400000US26077002901,"Census Tract 29.01, Kalamazoo County, Michigan",1502,1367,7,1297,63,135,3156,60.5,2.1,34.2,91.01198402,0.466045273,86.35153129,4.194407457,8.988015979
1400000US26077002903,"Census Tract 29.03, Kalamazoo County, Michigan",2915,2492,32,2223,237,423,4878,64.6,13.6,71.7,85.48885077,1.097770154,76.26072041,8.130360206,14.51114923
1400000US26077002904,"Census Tract 29.04, Kalamazoo County, Michigan",3787,3601,0,3294,307,186,7490,68.7,2.1,62.7,95.08846052,0,86.98177977,8.10668075,4.911539477
1400000US26077002905,"Census Tract 29.05, Kalamazoo County, Michigan",3774,3316,29,3113,174,458,6678,57,6.8,74.2,87.86433492,0.768415474,82.4854266,4.610492846,12.13566508
1400000US26077003002,"Census Tract 30.02, Kalamazoo County, Michigan",815,786,5,742,39,29,1802,66.2,3.6,24.1,96.44171779,0.613496933,91.04294479,4.785276074,3.558282209
1400000US26077003003,"Census Tract 30.03, Kalamazoo County, Michigan",3096,3080,29,2956,95,16,6522,64,3.8,29.1,99.48320413,0.936692506,95.47803618,3.068475452,0.516795866
1400000US26077003004,"Census Tract 30.04, Kalamazoo County, Michigan",2707,2707,0,2621,86,0,5737,71.1,1,76.4,100,0,96.82305135,3.176948652,0
1400000US26077003302,"Census Tract 33.02, Kalamazoo County, Michigan",2525,2196,0,2079,117,329,5167,69.7,3.6,56,86.97029703,0,82.33663366,4.633663366,13.02970297
1400000US26077003400,"Census Tract 34, Kalamazoo County, Michigan",1482,1323,15,1162,146,159,3093,62.6,4.9,62.4,89.27125506,1.012145749,78.40755735,9.851551957,10.72874494
1400000US26077003500,"Census Tract 35, Kalamazoo County, Michigan",1740,1621,0,1544,77,119,3676,71.5,3.6,59,93.16091954,0,88.73563218,4.425287356,6.83908046
1400000US26077005501,"Census Tract 55.01, Kalamazoo County, Michigan",1547,1431,11,1336,84,116,3156,60.3,7,64.9,92.50161603,0.711053652,86.36069813,5.429864253,7.498383969
1400000US26077005502,"Census Tract 55.02, Kalamazoo County, Michigan",2113,1938,60,1737,141,175,4281,71.2,10.4,51.1,91.71793658,2.8395646,82.20539517,6.67297681,8.282063417
1400000US26077006102,"Census Tract 61.02, Kalamazoo County, Michigan",1453,1291,9,1201,81,162,2864,66.5,2.3,66,88.85065382,0.619408121,82.65657261,5.57467309,11.14934618
1400000US26077006103,"Census Tract 61.03, Kalamazoo County, Michigan",1970,1746,0,1609,137,224,3972,65.2,2.6,42.4,88.62944162,0,81.6751269,6.954314721,11.37055838
1400000US26077006601,"Census Tract 66.01, Kalamazoo County, Michigan",1644,1395,15,1283,97,249,3449,66,4.3,79.3,84.8540146,0.912408759,78.04136253,5.900243309,15.1459854
1400000US26077006701,"Census Tract 67.01, Kalamazoo County, Michigan",1040,932,0,863,69,108,2057,61.6,6.2,47.2,89.61538462,0,82.98076923,6.634615385,10.38461538
1400000US26077006702,"Census Tract 67.02, Kalamazoo County, Michigan",2369,2132,3,2028,101,237,4907,67.7,3.1,65.4,89.99577881,0.126635711,85.60574082,4.263402279,10.00422119
1400000US26079950200,"Census Tract 9502, Kalkaska County, Michigan",1973,1767,35,1477,255,206,3775,53.5,8,36.1,89.55904714,1.773948302,74.86061835,12.92448049,10.44095286
1400000US26079950300,"Census Tract 9503, Kalkaska County, Michigan",1973,1625,17,1319,289,348,4149,62.3,6.1,48.2,82.36188545,0.861632032,66.85250887,14.64774455,17.63811455
1400000US26079950400,"Census Tract 9504, Kalkaska County, Michigan",1515,1243,47,1010,186,272,3055,53.8,9.5,45.5,82.04620462,3.102310231,66.66666667,12.27722772,17.95379538
1400000US26079950601,"Census Tract 9506.01, Kalkaska County, Michigan",921,789,10,666,113,132,1767,45.1,6,40.9,85.66775244,1.08577633,72.31270358,12.26927253,14.33224756
1400000US26079950602,"Census Tract 9506.02, Kalkaska County, Michigan",757,641,8,515,118,116,1482,53.3,8.4,34,84.67635403,1.05680317,68.0317041,15.58784676,15.32364597
1400000US26081000100,"Census Tract 1, Kent County, Michigan",944,847,6,768,73,97,1851,63.6,4.9,44.2,89.72457627,0.63559322,81.3559322,7.733050847,10.27542373
1400000US26081000200,"Census Tract 2, Kent County, Michigan",661,600,0,567,33,61,2024,42.6,5.9,35.3,90.77155825,0,85.77912254,4.992435703,9.228441755
1400000US26081000300,"Census Tract 3, Kent County, Michigan",2265,2062,16,1976,70,203,4295,64.7,5.2,37.6,91.03752759,0.706401766,87.2406181,3.090507726,8.962472406
1400000US26081000400,"Census Tract 4, Kent County, Michigan",1417,1310,6,1198,106,107,2446,79.3,2.2,58.6,92.44883557,0.423429781,84.54481299,7.480592802,7.551164432
1400000US26081000500,"Census Tract 5, Kent County, Michigan",1646,1522,8,1400,114,124,3236,71.4,2,60.5,92.46658566,0.486026731,85.05467801,6.925880923,7.533414338
1400000US26081000600,"Census Tract 6, Kent County, Michigan",1741,1500,0,1466,34,241,3544,62.3,2.8,19.4,86.15738082,0,84.20448018,1.952900632,13.84261918
1400000US26081000700,"Census Tract 7, Kent County, Michigan",1233,1108,11,1034,63,125,2456,77.5,3.9,59.3,89.8621249,0.892133009,83.86050284,5.109489051,10.1378751
1400000US26081000800,"Census Tract 8, Kent County, Michigan",1103,951,0,859,92,152,2544,62,4.6,42.6,86.21940163,0,77.87851315,8.340888486,13.78059837
1400000US26081000900,"Census Tract 9, Kent County, Michigan",1206,1026,0,847,179,180,2488,70.7,7.8,56.6,85.07462687,0,70.23217247,14.84245439,14.92537313
1400000US26081001000,"Census Tract 10, Kent County, Michigan",1856,1575,9,1483,83,281,3699,75.7,7.6,81.6,84.85991379,0.484913793,79.90301724,4.471982759,15.14008621
1400000US26081001101,"Census Tract 11.01, Kent County, Michigan",2145,1816,25,1592,199,329,4899,56.2,4.8,48.3,84.66200466,1.165501166,74.21911422,9.277389277,15.33799534
1400000US26081001102,"Census Tract 11.02, Kent County, Michigan",1906,1663,0,1466,197,243,3357,56.5,7.3,62.5,87.25078699,0,76.91500525,10.33578174,12.74921301
1400000US26081001200,"Census Tract 12, Kent County, Michigan",1452,1312,0,1206,106,140,2687,78.3,3.8,56,90.35812672,0,83.05785124,7.300275482,9.641873278
1400000US26081001300,"Census Tract 13, Kent County, Michigan",1248,1041,0,767,274,207,2394,77,13.3,59,83.41346154,0,61.45833333,21.95512821,16.58653846
1400000US26081001400,"Census Tract 14, Kent County, Michigan",1120,1079,0,1042,37,41,1928,80.1,2.4,37,96.33928571,0,93.03571429,3.303571429,3.660714286
1400000US26081001500,"Census Tract 15, Kent County, Michigan",1351,1126,0,1060,66,225,2684,81.2,4.4,75.7,83.34566987,0,78.4603997,4.88527017,16.65433013
1400000US26081001600,"Census Tract 16, Kent County, Michigan",1939,1698,0,1489,209,241,4260,68.2,3.1,64,87.57091284,0,76.79216091,10.77875193,12.42908716
1400000US26081001700,"Census Tract 17, Kent County, Michigan",1920,1665,0,1518,147,255,3674,63.1,1.3,34.9,86.71875,0,79.0625,7.65625,13.28125
1400000US26081001800,"Census Tract 18, Kent County, Michigan",2988,2441,27,2295,119,547,5432,61.1,3.3,70.6,81.69344043,0.903614458,76.80722892,3.982597055,18.30655957
1400000US26081001900,"Census Tract 19, Kent County, Michigan",1864,1690,0,1508,182,174,4462,79.2,9.5,68.6,90.66523605,0,80.90128755,9.763948498,9.334763948
1400000US26081002000,"Census Tract 20, Kent County, Michigan",1454,1229,0,999,230,225,2039,68.2,11.4,43.9,84.52544704,0,68.70701513,15.81843191,15.47455296
1400000US26081002100,"Census Tract 21, Kent County, Michigan",1948,1706,0,1427,279,242,2993,74.4,8,39.7,87.57700205,0,73.25462012,14.32238193,12.42299795
1400000US26081002200,"Census Tract 22, Kent County, Michigan",2164,2072,0,1851,221,92,4490,81.9,5.4,51.4,95.74861368,0,85.53604436,10.21256932,4.251386322
1400000US26081002300,"Census Tract 23, Kent County, Michigan",1677,1554,6,1503,45,123,3428,68.5,2.8,30.4,92.66547406,0.357781753,89.62432916,2.683363148,7.334525939
1400000US26081002400,"Census Tract 24, Kent County, Michigan",865,827,0,791,36,38,2694,75.5,4.4,79.8,95.60693642,0,91.44508671,4.161849711,4.393063584
1400000US26081002500,"Census Tract 25, Kent County, Michigan",2141,2010,0,1903,107,131,4192,81.7,6,81.7,93.88136385,0,88.88369921,4.997664643,6.118636151
1400000US26081002600,"Census Tract 26, Kent County, Michigan",1029,840,0,701,139,189,2444,64.1,14.6,60.4,81.63265306,0,68.12439261,13.50826045,18.36734694
1400000US26081002700,"Census Tract 27, Kent County, Michigan",1182,1085,0,1010,75,97,2896,71.5,12,72.5,91.79357022,0,85.44839255,6.345177665,8.20642978
1400000US26081002800,"Census Tract 28, Kent County, Michigan",665,483,0,353,130,182,1190,60.3,12.8,46.3,72.63157895,0,53.08270677,19.54887218,27.36842105
1400000US26081002900,"Census Tract 29, Kent County, Michigan",592,551,0,545,6,41,1164,71.1,6.4,47.1,93.07432432,0,92.06081081,1.013513514,6.925675676
1400000US26081003000,"Census Tract 30, Kent County, Michigan",661,626,0,583,43,35,1520,84.9,6,77.3,94.70499244,0,88.19969743,6.505295008,5.295007564
1400000US26081003100,"Census Tract 31, Kent County, Michigan",1029,848,7,725,116,181,2397,66.3,13.9,57.7,82.4101069,0.680272109,70.45675413,11.27308066,17.5898931
1400000US26081003200,"Census Tract 32, Kent County, Michigan",1539,1283,0,1143,140,256,3357,60.4,13.4,51.2,83.36582196,0,74.26900585,9.096816114,16.63417804
1400000US26081003300,"Census Tract 33, Kent County, Michigan",1351,1216,8,1157,51,135,3244,68.5,7.5,66.4,90.00740192,0.59215396,85.64026647,3.774981495,9.992598075
1400000US26081003400,"Census Tract 34, Kent County, Michigan",2260,1973,0,1897,76,287,4260,69.4,5.6,71,87.30088496,0,83.9380531,3.362831858,12.69911504
1400000US26081003500,"Census Tract 35, Kent County, Michigan",2007,1650,0,1534,116,357,3770,70.8,9.6,54.7,82.2122571,0,76.4324863,5.779770802,17.7877429
1400000US26081003600,"Census Tract 36, Kent County, Michigan",740,524,0,416,108,216,1747,63.6,11.7,54.9,70.81081081,0,56.21621622,14.59459459,29.18918919
